date,city,state,pm25,pm10,no2,nh3,so2,co,o3,temperature,humidity,aqi
2025-02-12,Jabalpur,Madhya Pradesh,89.9,134.8,50.6,11.6,13.8,13.0,28.3,19.1,72.1,134
2025-02-19,Jabalpur,Madhya Pradesh,88.6,132.9,47.4,4.9,22.5,68.6,33.6,20.1,73.0,132
2025-02-26,Jabalpur,Madhya Pradesh,88.2,132.2,45.0,8.9,8.0,69.0,43.9,21.1,73.8,132
2025-03-05,Jabalpur,Madhya Pradesh,109.8,164.7,53.8,8.3,5.3,62.7,21.7,22.3,74.4,164
2025-03-12,Jabalpur,Madhya Pradesh,115.4,173.1,54.5,5.6,22.0,25.6,28.9,23.5,74.8,173
2025-03-19,Jabalpur,Madhya Pradesh,114.5,171.8,52.3,6.4,3.5,79.0,43.9,24.7,75.0,171
2025-03-26,Jabalpur,Madhya Pradesh,113.6,170.4,50.5,7.8,12.7,44.8,27.3,25.9,74.9,170
2025-04-02,Jabalpur,Madhya Pradesh,112.2,168.2,48.8,9.4,25.2,47.8,19.2,27.1,74.7,168
2025-04-09,Jabalpur,Madhya Pradesh,119.0,178.4,50.8,8.9,18.2,53.2,26.7,28.2,74.2,178
2025-04-16,Jabalpur,Madhya Pradesh,135.6,203.4,57.2,6.9,16.7,22.0,23.3,29.3,73.5,203
2025-04-23,Jabalpur,Madhya Pradesh,116.3,174.5,48.6,12.2,12.4,77.9,34.8,30.4,72.6,174
2025-04-30,Jabalpur,Madhya Pradesh,107.7,161.5,44.9,11.8,14.5,47.1,26.8,31.4,71.6,161
2025-05-07,Jabalpur,Madhya Pradesh,110.1,165.1,45.9,3.5,18.0,63.1,32.7,32.2,70.4,165
2025-05-14,Jabalpur,Madhya Pradesh,136.4,204.6,57.3,13.9,7.1,82.2,32.3,33.0,69.0,204
2025-05-21,Jabalpur,Madhya Pradesh,129.6,194.4,55.0,8.4,22.9,64.7,38.2,33.7,67.5,194
2025-05-28,Jabalpur,Madhya Pradesh,111.6,167.4,48.2,5.9,19.0,74.9,32.6,34.2,65.8,167
2025-06-04,Jabalpur,Madhya Pradesh,116.7,175.0,51.4,8.9,25.7,67.0,26.7,34.6,64.1,175
2025-06-11,Jabalpur,Madhya Pradesh,111.0,166.5,50.2,7.6,10.5,18.4,15.5,34.9,62.4,166
2025-06-18,Jabalpur,Madhya Pradesh,91.2,136.8,42.5,10.7,18.0,57.3,27.6,35.0,60.6,136
2025-06-25,Jabalpur,Madhya Pradesh,108.0,162.0,52.2,9.4,13.8,38.9,13.8,35.0,58.8,161
2025-07-02,Jabalpur,Madhya Pradesh,102.5,153.7,51.5,7.8,11.5,36.3,26.1,34.8,57.0,153
2025-07-09,Jabalpur,Madhya Pradesh,91.5,137.3,48.1,3.9,13.4,44.2,30.3,34.5,55.2,137
2025-07-16,Jabalpur,Madhya Pradesh,83.6,125.4,46.1,7.6,14.1,26.4,20.7,34.0,53.6,125
2025-07-23,Jabalpur,Madhya Pradesh,85.3,127.9,49.7,5.2,16.4,31.7,19.4,33.5,52.0,127
2025-07-30,Jabalpur,Madhya Pradesh,81.7,122.5,50.4,8.5,20.2,19.1,27.3,32.7,50.5,122
2025-08-06,Jabalpur,Madhya Pradesh,70.7,106.0,46.4,12.1,3.8,68.8,31.5,31.9,49.2,106
2025-08-13,Jabalpur,Madhya Pradesh,76.2,114.3,53.3,13.4,21.9,36.1,20.7,31.0,48.0,114
2025-08-20,Jabalpur,Madhya Pradesh,59.6,89.4,44.6,12.4,15.0,81.4,24.1,30.0,47.0,89
2025-08-27,Jabalpur,Madhya Pradesh,64.3,96.5,51.6,12.2,16.1,15.2,19.1,28.9,46.2,96
2025-09-03,Jabalpur,Madhya Pradesh,53.9,80.9,46.3,10.9,9.4,43.8,15.9,27.8,45.6,80
2025-09-10,Jabalpur,Madhya Pradesh,57.9,86.9,53.3,6.0,18.3,25.0,32.0,26.6,45.2,91
2025-09-17,Jabalpur,Madhya Pradesh,39.5,59.2,38.9,6.7,20.0,31.8,18.4,25.4,45.0,99
2025-09-24,Jabalpur,Madhya Pradesh,43.6,65.4,45.6,4.4,18.3,62.0,5.0,24.2,45.0,91
2025-10-01,Jabalpur,Madhya Pradesh,50.1,75.1,55.5,6.4,4.7,66.9,29.9,23.0,45.3,75
2025-10-08,Jabalpur,Madhya Pradesh,42.5,63.7,49.3,11.6,8.6,100.9,42.3,21.9,45.8,84
2025-10-15,Jabalpur,Madhya Pradesh,43.7,65.5,52.7,9.4,22.1,75.9,5.0,20.7,46.4,110
2025-10-22,Jabalpur,Madhya Pradesh,42.5,63.8,52.6,9.0,22.2,50.1,15.9,19.7,47.3,111
2025-10-29,Jabalpur,Madhya Pradesh,37.1,55.7,46.4,9.2,16.4,35.0,11.7,18.7,48.3,81
2025-11-05,Jabalpur,Madhya Pradesh,41.3,62.0,51.5,9.6,16.8,69.9,22.4,17.8,49.6,84
2025-11-12,Jabalpur,Madhya Pradesh,37.2,55.9,45.6,2.0,15.8,53.4,29.6,17.0,50.9,78
2025-11-19,Jabalpur,Madhya Pradesh,49.0,73.5,58.1,3.8,13.5,58.7,35.7,16.4,52.4,73
2025-11-26,Jabalpur,Madhya Pradesh,46.8,70.2,53.1,9.2,10.3,61.9,32.5,15.8,54.0,70
2025-12-03,Jabalpur,Madhya Pradesh,48.2,72.3,52.0,8.0,15.1,109.3,19.4,15.4,55.7,75
2025-12-10,Jabalpur,Madhya Pradesh,47.2,70.8,48.0,9.4,20.1,60.5,29.9,15.1,57.5,100
2025-12-17,Jabalpur,Madhya Pradesh,44.9,67.3,42.7,5.6,20.2,47.4,35.4,15.0,59.3,100
2025-12-24,Jabalpur,Madhya Pradesh,59.7,89.6,53.1,9.0,5.5,38.2,21.8,15.0,61.1,89
2025-01-01,Mumbai,Maharashtra,54.5,81.8,44.8,10.2,25.6,73.1,43.1,20.2,63.1,127
2025-01-08,Mumbai,Maharashtra,74.5,111.8,57.1,8.8,19.1,32.3,24.9,20.5,64.9,111
2025-01-15,Mumbai,Maharashtra,87.5,131.3,62.7,14.4,13.5,73.1,33.2,21.0,66.5,131
2025-01-22,Mumbai,Maharashtra,71.2,106.8,47.8,4.0,11.2,27.1,25.5,21.6,68.1,106
2025-01-29,Mumbai,Maharashtra,66.8,100.1,42.1,9.6,20.9,51.1,22.2,22.3,69.6,104
2025-02-05,Mumbai,Maharashtra,86.8,130.2,51.6,3.9,20.2,83.1,22.9,23.1,70.9,130
2025-02-12,Mumbai,Maharashtra,71.2,106.8,40.1,11.1,19.0,43.2,35.4,24.1,72.1,106
2025-02-19,Mumbai,Maharashtra,97.2,145.8,52.0,3.3,12.7,72.0,12.7,25.1,73.0,145
2025-02-26,Mumbai,Maharashtra,98.6,147.9,50.3,4.5,13.3,19.5,24.7,26.1,73.8,147
2025-03-05,Mumbai,Maharashtra,99.9,149.8,48.9,5.2,21.3,52.7,9.9,27.3,74.4,149
2025-03-12,Mumbai,Maharashtra,116.9,175.4,55.2,9.2,5.1,76.9,26.8,28.5,74.8,175
2025-03-19,Mumbai,Maharashtra,122.2,183.3,55.8,7.1,6.4,58.9,25.1,29.7,75.0,183
2025-03-26,Mumbai,Maharashtra,101.5,152.2,45.1,9.0,22.0,5.0,12.8,30.9,74.9,152
2025-04-02,Mumbai,Maharashtra,119.0,178.5,51.7,11.1,6.8,50.1,33.9,32.1,74.7,178
2025-04-09,Mumbai,Maharashtra,121.9,182.8,52.0,5.0,21.3,53.1,21.6,33.2,74.2,182
2025-04-16,Mumbai,Maharashtra,117.8,176.6,49.6,5.6,22.4,37.8,34.3,34.3,73.5,176
2025-04-23,Mumbai,Maharashtra,100.5,150.7,42.0,9.9,11.2,39.6,26.7,35.4,72.6,150
2025-04-30,Mumbai,Maharashtra,136.5,204.7,56.9,2.0,15.4,60.7,28.7,36.4,71.6,204
2025-05-07,Mumbai,Maharashtra,98.9,148.4,41.3,3.3,16.5,31.8,43.8,37.2,70.4,148
2025-05-14,Mumbai,Maharashtra,104.9,157.4,44.1,10.5,8.9,64.8,15.3,38.0,69.0,157
2025-05-21,Mumbai,Maharashtra,117.4,176.1,49.9,10.6,10.8,65.1,37.8,38.7,67.5,176
2025-05-28,Mumbai,Maharashtra,90.1,135.1,38.9,10.7,22.8,34.8,14.3,39.2,65.8,135
2025-06-04,Mumbai,Maharashtra,109.9,164.9,48.4,9.3,12.9,8.4,5.8,39.6,64.1,164
2025-06-11,Mumbai,Maharashtra,79.6,119.4,36.0,3.9,24.4,53.2,30.1,39.9,62.4,122
2025-06-18,Mumbai,Maharashtra,86.1,129.2,40.2,9.0,16.1,31.2,25.2,40.0,60.6,129
2025-06-25,Mumbai,Maharashtra,88.7,133.1,42.9,8.3,3.5,44.5,16.8,40.0,58.8,133
2025-07-02,Mumbai,Maharashtra,104.9,157.3,52.7,8.0,15.9,22.8,26.4,39.8,57.0,157
2025-07-09,Mumbai,Maharashtra,104.1,156.1,54.7,7.4,23.1,73.4,19.9,39.5,55.2,156
2025-07-16,Mumbai,Maharashtra,101.3,152.0,56.0,5.0,14.0,33.1,42.4,39.0,53.6,152
2025-07-23,Mumbai,Maharashtra,78.5,117.7,45.7,8.0,16.8,26.8,28.1,38.5,52.0,117
2025-07-30,Mumbai,Maharashtra,65.4,98.0,40.3,3.2,13.2,81.2,23.5,37.7,50.5,98
2025-08-06,Mumbai,Maharashtra,87.5,131.2,57.4,5.8,14.6,20.0,36.9,36.9,49.2,131
2025-08-13,Mumbai,Maharashtra,60.9,91.4,42.6,8.8,7.5,53.3,28.9,36.0,48.0,91
2025-08-20,Mumbai,Maharashtra,64.7,97.1,48.4,5.4,19.5,51.7,33.0,35.0,47.0,97
2025-08-27,Mumbai,Maharashtra,51.7,77.6,41.4,6.2,22.7,22.7,25.3,33.9,46.2,113
2025-09-03,Mumbai,Maharashtra,55.4,83.1,47.6,10.5,24.0,35.2,13.3,32.8,45.6,119
2025-09-10,Mumbai,Maharashtra,58.2,87.3,53.5,6.0,17.0,45.6,30.2,31.6,45.2,87
2025-09-17,Mumbai,Maharashtra,48.8,73.2,48.0,4.6,18.5,74.0,24.3,30.4,45.0,92
2025-09-24,Mumbai,Maharashtra,49.0,73.4,51.3,8.4,10.7,25.3,19.8,29.2,45.0,73
2025-10-01,Mumbai,Maharashtra,41.7,62.5,46.2,9.1,13.7,52.0,27.7,28.0,45.3,68
2025-10-08,Mumbai,Maharashtra,35.9,53.8,41.7,9.3,16.3,51.2,33.4,26.9,45.8,81
2025-10-15,Mumbai,Maharashtra,41.9,62.8,50.5,8.0,10.4,71.9,18.8,25.7,46.4,62
2025-10-22,Mumbai,Maharashtra,38.1,57.2,47.1,8.8,8.8,44.0,27.7,24.7,47.3,57
2025-10-29,Mumbai,Maharashtra,47.9,71.8,59.8,7.2,23.4,39.4,36.0,23.7,48.3,117
2025-11-05,Mumbai,Maharashtra,34.7,52.1,43.2,7.3,17.1,55.1,25.1,22.8,49.6,85
2025-11-12,Mumbai,Maharashtra,41.9,62.9,51.3,6.9,17.5,66.9,27.7,22.0,50.9,87
2025-11-19,Mumbai,Maharashtra,42.9,64.4,50.9,2.0,15.1,37.3,14.9,21.4,52.4,75
2025-11-26,Mumbai,Maharashtra,33.1,49.7,37.6,9.2,24.2,44.7,25.4,20.8,54.0,120
2025-12-03,Mumbai,Maharashtra,44.0,66.0,47.5,7.0,13.7,33.4,21.1,20.4,55.7,68
2025-12-10,Mumbai,Maharashtra,38.2,57.4,38.8,3.8,8.0,15.0,11.0,20.1,57.5,57
2025-12-17,Mumbai,Maharashtra,45.1,67.6,42.9,11.9,12.5,5.0,25.4,20.0,59.3,67
2025-12-24,Mumbai,Maharashtra,52.9,79.3,47.0,6.0,12.0,85.2,29.8,20.0,61.1,79
2025-01-01,Nagpur,Maharashtra,53.6,80.3,44.0,4.8,18.0,48.0,24.8,20.2,63.1,89
2025-01-08,Nagpur,Maharashtra,59.0,88.6,45.3,3.8,14.2,29.7,31.2,20.5,64.9,88
2025-01-15,Nagpur,Maharashtra,70.5,105.8,50.5,7.5,6.3,75.3,36.6,21.0,66.5,105
2025-01-22,Nagpur,Maharashtra,80.5,120.7,54.0,6.1,16.8,31.4,25.1,21.6,68.1,120
2025-01-29,Nagpur,Maharashtra,70.6,105.9,44.5,8.7,14.7,41.7,26.5,22.3,69.6,105
2025-02-05,Nagpur,Maharashtra,79.0,118.4,46.9,12.5,11.8,49.1,21.4,23.1,70.9,118
2025-02-12,Nagpur,Maharashtra,87.3,131.0,49.1,6.1,12.9,91.2,44.9,24.1,72.1,130
2025-02-19,Nagpur,Maharashtra,87.6,131.4,46.9,8.2,15.4,60.9,26.0,25.1,73.0,131
2025-02-26,Nagpur,Maharashtra,101.3,152.0,51.7,11.7,7.3,21.0,25.9,26.1,73.8,152
2025-03-05,Nagpur,Maharashtra,96.0,144.0,47.0,7.9,14.9,42.0,21.2,27.3,74.4,143
2025-03-12,Nagpur,Maharashtra,112.3,168.5,53.0,7.8,18.7,20.2,14.2,28.5,74.8,168
2025-03-19,Nagpur,Maharashtra,81.7,122.6,37.3,6.6,18.4,48.2,24.3,29.7,75.0,122
2025-03-26,Nagpur,Maharashtra,110.4,165.7,49.1,7.8,21.6,21.7,32.1,30.9,74.9,165
2025-04-02,Nagpur,Maharashtra,115.1,172.6,50.0,2.0,18.7,65.4,18.1,32.1,74.7,172
2025-04-09,Nagpur,Maharashtra,123.7,185.5,52.8,9.3,19.6,25.9,22.4,33.2,74.2,185
2025-04-16,Nagpur,Maharashtra,110.4,165.5,46.5,8.8,15.3,10.7,19.4,34.3,73.5,165
2025-04-23,Nagpur,Maharashtra,120.7,181.0,50.4,3.9,16.1,62.9,24.1,35.4,72.6,180
2025-04-30,Nagpur,Maharashtra,118.4,177.6,49.3,12.4,16.6,66.3,27.1,36.4,71.6,177
2025-05-07,Nagpur,Maharashtra,108.1,162.2,45.1,12.7,14.5,33.6,30.5,37.2,70.4,162
2025-05-14,Nagpur,Maharashtra,115.7,173.6,48.6,10.5,12.7,49.7,16.1,38.0,69.0,173
2025-05-21,Nagpur,Maharashtra,95.8,143.7,40.7,5.4,12.8,80.9,16.8,38.7,67.5,143
2025-05-28,Nagpur,Maharashtra,121.4,182.1,52.4,5.5,17.7,46.4,46.3,39.2,65.8,182
2025-06-04,Nagpur,Maharashtra,105.5,158.3,46.5,7.9,21.8,73.0,23.3,39.6,64.1,158
2025-06-11,Nagpur,Maharashtra,97.8,146.7,44.2,2.0,10.4,52.6,20.1,39.9,62.4,146
2025-06-18,Nagpur,Maharashtra,97.9,146.8,45.6,6.5,21.1,59.9,7.0,40.0,60.6,146
2025-06-25,Nagpur,Maharashtra,100.3,150.4,48.4,7.6,11.3,58.0,33.0,40.0,58.8,150
2025-07-02,Nagpur,Maharashtra,91.8,137.7,46.1,3.9,13.7,28.9,32.1,39.8,57.0,137
2025-07-09,Nagpur,Maharashtra,95.1,142.7,50.0,5.9,14.8,23.0,38.9,39.5,55.2,142
2025-07-16,Nagpur,Maharashtra,83.9,125.8,46.3,10.8,6.4,54.5,5.0,39.0,53.6,125
2025-07-23,Nagpur,Maharashtra,69.2,103.9,40.3,5.9,13.1,47.1,10.5,38.5,52.0,103
2025-07-30,Nagpur,Maharashtra,82.4,123.6,50.9,11.2,8.2,27.9,21.4,37.7,50.5,123
2025-08-06,Nagpur,Maharashtra,81.1,121.7,53.2,11.2,18.7,23.2,32.8,36.9,49.2,121
2025-08-13,Nagpur,Maharashtra,75.0,112.5,52.5,6.2,9.9,27.6,29.8,36.0,48.0,112
2025-08-20,Nagpur,Maharashtra,51.3,77.0,38.4,13.9,11.1,46.9,36.4,35.0,47.0,76
2025-08-27,Nagpur,Maharashtra,56.3,84.4,45.1,5.7,5.8,58.4,29.3,33.9,46.2,84
2025-09-03,Nagpur,Maharashtra,54.6,81.9,46.9,6.4,13.4,42.9,26.1,32.8,45.6,81
2025-09-10,Nagpur,Maharashtra,54.3,81.4,49.9,7.6,17.9,22.1,28.6,31.6,45.2,89
2025-09-17,Nagpur,Maharashtra,51.7,77.6,50.9,6.4,14.2,48.2,24.8,30.4,45.0,77
2025-09-24,Nagpur,Maharashtra,51.3,76.9,53.7,8.7,9.4,45.1,8.0,29.2,45.0,76
2025-10-01,Nagpur,Maharashtra,42.0,63.0,46.5,4.8,15.9,40.7,20.0,28.0,45.3,79
2025-10-08,Nagpur,Maharashtra,36.8,55.2,42.8,7.5,14.7,63.1,14.2,26.9,45.8,73
2025-10-15,Nagpur,Maharashtra,43.5,65.2,52.4,8.7,14.6,47.2,13.6,25.7,46.4,73
2025-10-22,Nagpur,Maharashtra,35.6,53.4,44.0,2.5,12.8,42.3,37.3,24.7,47.3,74
2025-10-29,Nagpur,Maharashtra,31.6,47.4,39.5,8.7,7.3,39.8,25.8,23.7,48.3,51
2025-11-05,Nagpur,Maharashtra,37.8,56.8,47.1,4.1,15.6,25.0,44.0,22.8,49.6,88
2025-11-12,Nagpur,Maharashtra,37.7,56.5,46.1,5.5,15.1,78.6,29.4,22.0,50.9,75
2025-11-19,Nagpur,Maharashtra,41.3,62.0,49.0,8.9,9.5,34.7,33.4,21.4,52.4,66
2025-11-26,Nagpur,Maharashtra,44.0,66.0,50.0,5.8,16.6,54.4,20.7,20.8,54.0,83
2025-12-03,Nagpur,Maharashtra,43.0,64.5,46.4,4.0,19.3,28.8,20.2,20.4,55.7,96
2025-12-10,Nagpur,Maharashtra,42.7,64.0,43.3,13.1,9.1,58.8,29.8,20.1,57.5,65
2025-12-17,Nagpur,Maharashtra,50.9,76.4,48.5,4.6,16.3,67.5,17.4,20.0,59.3,81
2025-12-24,Nagpur,Maharashtra,52.6,78.9,46.8,3.7,10.5,68.2,28.0,20.0,61.1,78
2025-01-01,Pune,Maharashtra,53.2,79.8,43.7,9.7,8.7,39.2,21.0,20.2,63.1,79
2025-01-08,Pune,Maharashtra,68.2,102.3,52.3,11.2,16.7,64.9,35.3,20.5,64.9,102
2025-01-15,Pune,Maharashtra,75.6,113.4,54.2,9.1,17.0,48.5,25.5,21.0,66.5,113
2025-01-22,Pune,Maharashtra,63.9,95.9,42.9,5.3,11.9,70.9,39.7,21.6,68.1,95
2025-01-29,Pune,Maharashtra,77.4,116.1,48.8,6.9,13.6,7.3,33.8,22.3,69.6,116
2025-02-05,Pune,Maharashtra,86.4,129.5,51.3,11.0,22.0,72.9,27.3,23.1,70.9,129
2025-02-12,Pune,Maharashtra,71.6,107.4,40.3,9.6,14.7,46.8,44.4,24.1,72.1,107
2025-02-19,Pune,Maharashtra,103.9,155.8,55.6,7.0,14.2,30.7,38.6,25.1,73.0,155
2025-02-26,Pune,Maharashtra,87.8,131.6,44.8,13.1,11.8,63.9,25.3,26.1,73.8,131
2025-03-05,Pune,Maharashtra,87.0,130.4,42.6,10.8,14.5,64.7,11.3,27.3,74.4,130
2025-03-12,Pune,Maharashtra,112.1,168.2,52.9,10.8,9.1,43.0,31.0,28.5,74.8,168
2025-03-19,Pune,Maharashtra,123.3,185.0,56.4,7.0,13.4,66.1,16.6,29.7,75.0,185
2025-03-26,Pune,Maharashtra,111.7,167.5,49.6,3.7,12.1,59.3,15.8,30.9,74.9,167
2025-04-02,Pune,Maharashtra,97.9,146.8,42.5,8.6,16.0,54.7,46.1,32.1,74.7,146
2025-04-09,Pune,Maharashtra,106.2,159.3,45.4,10.1,14.1,27.8,19.3,33.2,74.2,159
2025-04-16,Pune,Maharashtra,110.8,166.2,46.7,11.8,15.0,41.4,7.5,34.3,73.5,166
2025-04-23,Pune,Maharashtra,102.1,153.2,42.7,9.2,18.1,31.5,16.2,35.4,72.6,153
2025-04-30,Pune,Maharashtra,107.9,161.9,45.0,9.9,10.3,59.0,32.8,36.4,71.6,161
2025-05-07,Pune,Maharashtra,126.5,189.8,52.8,8.1,7.0,36.4,24.3,37.2,70.4,189
2025-05-14,Pune,Maharashtra,109.5,164.2,46.0,8.5,14.5,80.7,41.5,38.0,69.0,164
2025-05-21,Pune,Maharashtra,134.6,201.8,57.2,5.5,14.3,25.2,17.5,38.7,67.5,201
2025-05-28,Pune,Maharashtra,93.8,140.7,40.5,3.8,23.8,70.4,14.6,39.2,65.8,140
2025-06-04,Pune,Maharashtra,108.7,163.1,47.9,8.6,17.0,67.9,29.6,39.6,64.1,163
2025-06-11,Pune,Maharashtra,100.1,150.1,45.2,10.6,16.6,25.1,34.7,39.9,62.4,150
2025-06-18,Pune,Maharashtra,108.9,163.3,50.8,10.5,18.2,42.4,34.2,40.0,60.6,163
2025-06-25,Pune,Maharashtra,100.8,151.3,48.7,5.5,12.2,56.7,19.1,40.0,58.8,151
2025-07-02,Pune,Maharashtra,78.8,118.2,39.6,7.7,14.1,50.1,7.8,39.8,57.0,118
2025-07-09,Pune,Maharashtra,73.1,109.6,38.4,9.1,17.5,51.0,19.8,39.5,55.2,109
2025-07-16,Pune,Maharashtra,87.8,131.8,48.5,3.4,8.0,71.2,25.6,39.0,53.6,131
2025-07-23,Pune,Maharashtra,90.9,136.4,53.0,4.9,3.3,33.1,26.7,38.5,52.0,136
2025-07-30,Pune,Maharashtra,70.1,105.2,43.3,10.6,14.0,22.6,22.1,37.7,50.5,105
2025-08-06,Pune,Maharashtra,73.7,110.6,48.4,8.5,17.6,30.2,41.1,36.9,49.2,110
2025-08-13,Pune,Maharashtra,71.9,107.9,50.3,4.2,19.5,56.3,33.9,36.0,48.0,107
2025-08-20,Pune,Maharashtra,63.3,94.9,47.3,5.1,24.4,58.3,21.1,35.0,47.0,121
2025-08-27,Pune,Maharashtra,69.2,103.9,55.5,5.2,14.9,45.8,21.0,33.9,46.2,103
2025-09-03,Pune,Maharashtra,61.7,92.6,53.0,7.1,15.6,59.1,31.1,32.8,45.6,92
2025-09-10,Pune,Maharashtra,47.6,71.4,43.8,8.8,17.9,62.9,15.4,31.6,45.2,89
2025-09-17,Pune,Maharashtra,50.4,75.6,49.6,5.1,14.6,91.5,10.7,30.4,45.0,75
2025-09-24,Pune,Maharashtra,38.8,58.2,40.6,10.3,18.0,36.7,37.9,29.2,45.0,89
2025-10-01,Pune,Maharashtra,51.6,77.4,57.2,5.1,15.7,30.7,12.5,28.0,45.3,78
2025-10-08,Pune,Maharashtra,37.2,55.8,43.2,2.0,10.4,57.6,35.2,26.9,45.8,70
2025-10-15,Pune,Maharashtra,36.5,54.7,44.0,10.8,18.2,53.4,22.2,25.7,46.4,90
2025-10-22,Pune,Maharashtra,36.9,55.3,45.6,4.4,14.3,53.6,20.2,24.7,47.3,71
2025-10-29,Pune,Maharashtra,44.3,66.5,55.4,4.0,17.2,45.9,28.6,23.7,48.3,86
2025-11-05,Pune,Maharashtra,38.6,58.0,48.1,3.1,14.3,66.8,6.9,22.8,49.6,71
2025-11-12,Pune,Maharashtra,43.0,64.5,52.6,4.8,16.8,63.9,33.3,22.0,50.9,84
2025-11-19,Pune,Maharashtra,45.5,68.3,54.0,4.4,16.2,27.5,33.1,21.4,52.4,81
2025-11-26,Pune,Maharashtra,32.7,49.1,37.2,5.0,17.6,49.3,38.8,20.8,54.0,87
2025-12-03,Pune,Maharashtra,45.1,67.7,48.7,5.9,12.5,66.7,17.0,20.4,55.7,67
2025-12-10,Pune,Maharashtra,59.5,89.2,60.4,10.8,15.2,25.0,36.6,20.1,57.5,89
2025-12-17,Pune,Maharashtra,57.0,85.4,54.2,6.4,12.5,69.1,39.3,20.0,59.3,85
2025-12-24,Pune,Maharashtra,53.7,80.5,47.7,7.5,11.4,92.2,15.7,20.0,61.1,80
2025-01-01,Amritsar,Punjab,66.8,100.2,54.9,13.0,12.5,18.5,34.0,12.2,63.1,100
2025-01-08,Amritsar,Punjab,64.9,97.3,49.7,11.0,15.0,72.2,10.4,12.5,64.9,97
2025-01-15,Amritsar,Punjab,75.6,113.3,54.1,5.5,21.3,19.7,21.6,13.0,66.5,113
2025-01-22,Amritsar,Punjab,72.6,109.0,48.7,7.3,12.1,12.6,16.4,13.6,68.1,108
2025-01-29,Amritsar,Punjab,86.1,129.2,54.3,2.0,17.5,58.2,26.3,14.3,69.6,129
2025-02-05,Amritsar,Punjab,91.3,136.9,54.3,6.2,15.5,55.7,11.4,15.1,70.9,136
2025-02-12,Amritsar,Punjab,98.7,148.1,55.5,12.9,22.1,103.5,27.5,16.1,72.1,148
2025-02-19,Amritsar,Punjab,79.4,119.1,42.4,13.2,11.5,28.6,30.8,17.1,73.0,119
2025-02-26,Amritsar,Punjab,111.9,167.8,57.1,8.3,10.9,50.0,16.4,18.1,73.8,167
2025-03-05,Amritsar,Punjab,118.1,177.1,57.8,7.6,6.8,61.3,28.4,19.3,74.4,177
2025-03-12,Amritsar,Punjab,104.3,156.5,49.2,5.0,17.9,32.9,11.6,20.5,74.8,156
2025-03-19,Amritsar,Punjab,124.3,186.5,56.8,14.6,16.6,64.7,18.9,21.7,75.0,186
2025-03-26,Amritsar,Punjab,130.1,195.1,57.8,6.2,18.8,37.3,22.3,22.9,74.9,195
2025-04-02,Amritsar,Punjab,142.9,214.3,62.1,3.7,25.9,20.8,20.9,24.1,74.7,214
2025-04-09,Amritsar,Punjab,114.5,171.7,48.9,8.2,10.6,31.0,18.2,25.2,74.2,171
2025-04-16,Amritsar,Punjab,129.6,194.4,54.6,11.9,19.9,66.5,5.0,26.3,73.5,194
2025-04-23,Amritsar,Punjab,149.8,224.7,62.6,14.2,25.5,33.4,22.5,27.4,72.6,224
2025-04-30,Amritsar,Punjab,141.3,212.0,58.9,5.3,15.6,45.5,40.5,28.4,71.6,211
2025-05-07,Amritsar,Punjab,155.6,233.4,64.9,13.4,11.9,50.9,13.4,29.2,70.4,233
2025-05-14,Amritsar,Punjab,121.2,181.7,50.9,6.2,16.6,54.6,27.1,30.0,69.0,181
2025-05-21,Amritsar,Punjab,133.9,200.8,56.9,5.9,10.7,60.9,22.6,30.7,67.5,200
2025-05-28,Amritsar,Punjab,117.4,176.1,50.7,14.3,24.4,80.6,24.1,31.2,65.8,176
2025-06-04,Amritsar,Punjab,114.2,171.3,50.3,9.3,9.6,25.2,19.2,31.6,64.1,171
2025-06-11,Amritsar,Punjab,122.8,184.2,55.5,10.4,13.1,73.3,25.8,31.9,62.4,184
2025-06-18,Amritsar,Punjab,119.8,179.7,55.8,14.5,21.4,64.7,29.1,32.0,60.6,179
2025-06-25,Amritsar,Punjab,117.7,176.5,56.9,12.6,18.7,40.3,24.4,32.0,58.8,176
2025-07-02,Amritsar,Punjab,112.2,168.3,56.4,7.9,19.0,56.9,21.8,31.8,57.0,168
2025-07-09,Amritsar,Punjab,108.7,163.1,57.2,10.8,14.7,24.7,34.2,31.5,55.2,163
2025-07-16,Amritsar,Punjab,99.2,148.8,54.8,12.5,12.2,107.9,25.3,31.0,53.6,148
2025-07-23,Amritsar,Punjab,104.4,156.6,60.8,10.8,19.8,44.4,29.5,30.5,52.0,156
2025-07-30,Amritsar,Punjab,82.5,123.7,50.9,2.6,14.1,52.0,34.4,29.7,50.5,123
2025-08-06,Amritsar,Punjab,82.0,123.0,53.8,2.4,19.9,70.3,30.8,28.9,49.2,122
2025-08-13,Amritsar,Punjab,81.9,122.9,57.3,4.7,14.0,60.3,23.3,28.0,48.0,122
2025-08-20,Amritsar,Punjab,73.2,109.8,54.8,8.1,11.3,87.7,43.4,27.0,47.0,109
2025-08-27,Amritsar,Punjab,72.0,107.9,57.7,10.7,11.6,80.5,5.0,25.9,46.2,107
2025-09-03,Amritsar,Punjab,66.1,99.1,56.8,15.4,20.4,59.4,32.6,24.8,45.6,102
2025-09-10,Amritsar,Punjab,52.8,79.2,48.6,7.8,19.9,70.3,7.5,23.6,45.2,99
2025-09-17,Amritsar,Punjab,56.5,84.8,55.6,7.8,13.0,94.1,10.7,22.4,45.0,84
