date,city,pm25,pm10,no2,nh3,so2,co,o3,temperature,humidity,aqi
2025-03-19,Nagpur,81.7,122.6,37.3,6.6,18.4,48.2,24.3,29.7,75.0,122
2025-03-26,Nagpur,110.4,165.7,49.1,7.8,21.6,21.7,32.1,30.9,74.9,165
2025-04-02,Nagpur,115.1,172.6,50.0,2.0,18.7,65.4,18.1,32.1,74.7,172
2025-04-09,Nagpur,123.7,185.5,52.8,9.3,19.6,25.9,22.4,33.2,74.2,185
2025-04-16,Nagpur,110.4,165.5,46.5,8.8,15.3,10.7,19.4,34.3,73.5,165
2025-04-23,Nagpur,120.7,181.0,50.4,3.9,16.1,62.9,24.1,35.4,72.6,180
2025-04-30,Nagpur,118.4,177.6,49.3,12.4,16.6,66.3,27.1,36.4,71.6,177
2025-05-07,Nagpur,108.1,162.2,45.1,12.7,14.5,33.6,30.5,37.2,70.4,162
2025-05-14,Nagpur,115.7,173.6,48.6,10.5,12.7,49.7,16.1,38.0,69.0,173
2025-05-21,Nagpur,95.8,143.7,40.7,5.4,12.8,80.9,16.8,38.7,67.5,143
2025-05-28,Nagpur,121.4,182.1,52.4,5.5,17.7,46.4,46.3,39.2,65.8,182
2025-06-04,Nagpur,105.5,158.3,46.5,7.9,21.8,73.0,23.3,39.6,64.1,158
2025-06-11,Nagpur,97.8,146.7,44.2,2.0,10.4,52.6,20.1,39.9,62.4,146
2025-06-18,Nagpur,97.9,146.8,45.6,6.5,21.1,59.9,7.0,40.0,60.6,146
2025-06-25,Nagpur,100.3,150.4,48.4,7.6,11.3,58.0,33.0,40.0,58.8,150
2025-07-02,Nagpur,91.8,137.7,46.1,3.9,13.7,28.9,32.1,39.8,57.0,137
2025-07-09,Nagpur,95.1,142.7,50.0,5.9,14.8,23.0,38.9,39.5,55.2,142
2025-07-16,Nagpur,83.9,125.8,46.3,10.8,6.4,54.5,5.0,39.0,53.6,125
2025-07-23,Nagpur,69.2,103.9,40.3,5.9,13.1,47.1,10.5,38.5,52.0,103
2025-07-30,Nagpur,82.4,123.6,50.9,11.2,8.2,27.9,21.4,37.7,50.5,123
2025-08-06,Nagpur,81.1,121.7,53.2,11.2,18.7,23.2,32.8,36.9,49.2,121
2025-08-13,Nagpur,75.0,112.5,52.5,6.2,9.9,27.6,29.8,36.0,48.0,112
2025-08-20,Nagpur,51.3,77.0,38.4,13.9,11.1,46.9,36.4,35.0,47.0,76
2025-08-27,Nagpur,56.3,84.4,45.1,5.7,5.8,58.4,29.3,33.9,46.2,84
2025-09-03,Nagpur,54.6,81.9,46.9,6.4,13.4,42.9,26.1,32.8,45.6,81
2025-09-10,Nagpur,54.3,81.4,49.9,7.6,17.9,22.1,28.6,31.6,45.2,89
2025-09-17,Nagpur,51.7,77.6,50.9,6.4,14.2,48.2,24.8,30.4,45.0,77
2025-09-24,Nagpur,51.3,76.9,53.7,8.7,9.4,45.1,8.0,29.2,45.0,76
2025-10-01,Nagpur,42.0,63.0,46.5,4.8,15.9,40.7,20.0,28.0,45.3,79
2025-10-08,Nagpur,36.8,55.2,42.8,7.5,14.7,63.1,14.2,26.9,45.8,73
2025-10-15,Nagpur,43.5,65.2,52.4,8.7,14.6,47.2,13.6,25.7,46.4,73
2025-10-22,Nagpur,35.6,53.4,44.0,2.5,12.8,42.3,37.3,24.7,47.3,74
2025-10-29,Nagpur,31.6,47.4,39.5,8.7,7.3,39.8,25.8,23.7,48.3,51
2025-11-05,Nagpur,37.8,56.8,47.1,4.1,15.6,25.0,44.0,22.8,49.6,88
2025-11-12,Nagpur,37.7,56.5,46.1,5.5,15.1,78.6,29.4,22.0,50.9,75
2025-11-19,Nagpur,41.3,62.0,49.0,8.9,9.5,34.7,33.4,21.4,52.4,66
2025-11-26,Nagpur,44.0,66.0,50.0,5.8,16.6,54.4,20.7,20.8,54.0,83
2025-12-03,Nagpur,43.0,64.5,46.4,4.0,19.3,28.8,20.2,20.4,55.7,96
2025-12-10,Nagpur,42.7,64.0,43.3,13.1,9.1,58.8,29.8,20.1,57.5,65
2025-12-17,Nagpur,50.9,76.4,48.5,4.6,16.3,67.5,17.4,20.0,59.3,81
2025-12-24,Nagpur,52.6,78.9,46.8,3.7,10.5,68.2,28.0,20.0,61.1,78
2025-01-01,Noida,74.2,111.3,61.0,11.9,24.3,7.9,20.5,15.2,63.1,121
2025-01-08,Noida,82.8,124.1,63.5,9.0,16.1,21.3,12.1,15.5,64.9,124
2025-01-15,Noida,78.6,117.8,56.3,6.0,12.2,68.7,18.0,16.0,66.5,117
2025-01-22,Noida,90.2,135.3,60.5,5.7,13.0,71.4,16.3,16.6,68.1,135
2025-01-29,Noida,102.9,154.4,64.9,10.3,9.0,5.0,29.4,17.3,69.6,154
2025-02-05,Noida,98.8,148.2,58.7,10.7,13.3,21.1,26.5,18.1,70.9,148
2025-02-12,Noida,101.7,152.5,57.2,2.3,18.2,88.6,12.0,19.1,72.1,152
2025-02-19,Noida,116.9,175.3,62.5,12.3,20.2,26.7,26.1,20.1,73.0,175
2025-02-26,Noida,107.4,161.1,54.8,12.7,24.2,85.2,34.2,21.1,73.8,161
2025-03-05,Noida,97.7,146.5,47.8,2.2,29.2,18.5,13.7,22.3,74.4,146
2025-03-12,Noida,139.3,209.0,65.7,5.1,15.8,42.9,21.9,23.5,74.8,208
2025-03-19,Noida,132.8,199.2,60.7,6.7,19.3,90.7,20.6,24.7,75.0,199
2025-03-26,Noida,118.5,177.7,52.7,6.4,12.7,57.8,18.3,25.9,74.9,177
2025-04-02,Noida,125.2,187.8,54.4,12.7,21.2,87.6,19.3,27.1,74.7,187
2025-04-09,Noida,135.2,202.9,57.7,6.6,26.9,72.1,18.9,28.2,74.2,202
2025-04-16,Noida,130.6,195.9,55.1,3.6,20.0,55.8,8.0,29.3,73.5,195
2025-04-23,Noida,160.6,240.9,67.2,12.1,22.1,58.9,13.7,30.4,72.6,240
2025-04-30,Noida,140.5,210.8,58.5,7.1,16.0,82.3,20.6,31.4,71.6,210
2025-05-07,Noida,112.5,168.8,47.0,10.8,18.4,46.1,20.0,32.2,70.4,168
2025-05-14,Noida,158.4,237.6,66.5,14.1,23.8,51.4,30.8,33.0,69.0,237
2025-05-21,Noida,127.1,190.7,54.0,8.0,5.7,25.7,10.9,33.7,67.5,190
2025-05-28,Noida,143.5,215.2,61.9,9.6,21.9,40.6,27.3,34.2,65.8,215
2025-06-04,Noida,111.8,167.7,49.3,7.8,23.9,23.2,27.7,34.6,64.1,167
2025-06-11,Noida,139.4,209.1,63.0,8.7,19.4,87.5,20.2,34.9,62.4,209
2025-06-18,Noida,129.3,193.9,60.3,10.5,27.2,81.7,32.1,35.0,60.6,193
2025-06-25,Noida,78.8,118.2,38.1,7.5,7.6,32.1,29.6,35.0,58.8,118
2025-07-02,Noida,131.2,196.8,66.0,12.0,23.3,83.3,26.4,34.8,57.0,196
2025-07-09,Noida,123.0,184.5,64.7,11.1,20.9,20.8,17.8,34.5,55.2,184
2025-07-16,Noida,107.7,161.5,59.4,18.3,18.7,51.5,16.5,34.0,53.6,161
2025-07-23,Noida,115.5,173.3,67.3,13.0,19.0,121.3,13.3,33.5,52.0,173
2025-07-30,Noida,81.6,122.4,50.4,7.1,15.8,51.1,18.9,32.7,50.5,122
2025-08-06,Noida,102.3,153.5,67.1,14.3,18.6,62.0,5.8,31.9,49.2,153
2025-08-13,Noida,91.0,136.5,63.7,11.5,8.1,69.0,18.1,31.0,48.0,136
2025-08-20,Noida,65.6,98.5,49.1,8.6,20.3,77.9,34.1,30.0,47.0,101
2025-08-27,Noida,78.3,117.4,62.8,17.3,21.1,47.1,5.5,28.9,46.2,117
2025-09-03,Noida,65.7,98.6,56.5,3.3,16.2,49.8,32.1,27.8,45.6,98
2025-09-10,Noida,62.1,93.2,57.2,7.7,34.4,61.0,18.0,26.6,45.2,171
2025-09-17,Noida,62.5,93.8,61.5,12.8,20.4,95.3,15.9,25.4,45.0,102
2025-09-24,Noida,55.7,83.6,58.4,11.0,21.6,57.9,15.6,24.2,45.0,107
2025-10-01,Noida,45.2,67.8,50.1,6.6,14.5,48.0,21.5,23.0,45.3,72
2025-10-08,Noida,47.6,71.3,55.3,9.6,19.8,89.4,24.2,21.9,45.8,98
2025-10-15,Noida,56.3,84.4,67.8,12.1,16.9,5.0,26.5,20.7,46.4,84
2025-10-22,Noida,47.1,70.6,58.2,11.8,17.8,31.7,5.0,19.7,47.3,89
2025-10-29,Noida,47.2,70.8,58.9,9.4,15.7,69.9,30.9,18.7,48.3,78
2025-11-05,Noida,49.2,73.8,61.2,7.8,24.9,67.8,22.9,17.8,49.6,124
2025-11-12,Noida,57.0,85.6,69.7,4.4,22.7,30.0,24.5,17.0,50.9,113
2025-11-19,Noida,50.6,75.9,60.0,8.0,28.8,64.0,17.8,16.4,52.4,144
2025-11-26,Noida,50.3,75.5,57.1,8.3,15.0,77.3,32.9,15.8,54.0,75
2025-12-03,Noida,58.5,87.7,63.0,10.7,16.3,78.6,18.9,15.4,55.7,87
2025-12-10,Noida,56.4,84.6,57.3,12.5,19.0,27.9,13.3,15.1,57.5,95
2025-12-17,Noida,66.8,100.2,63.6,14.3,19.7,49.4,33.8,15.0,59.3,100
2025-12-24,Noida,81.2,121.7,72.2,12.4,25.9,37.6,13.5,15.0,61.1,129
2025-01-01,Panipat,62.3,93.4,51.2,14.4,11.2,59.8,26.3,12.2,63.1,93
2025-01-08,Panipat,75.4,113.1,57.8,2.0,19.2,61.5,26.5,12.5,64.9,113
2025-01-15,Panipat,93.7,140.6,67.1,11.1,19.6,60.6,26.4,13.0,66.5,140
2025-01-22,Panipat,73.5,110.2,49.3,5.4,20.1,47.9,27.7,13.6,68.1,110
2025-01-29,Panipat,93.9,140.8,59.2,9.3,23.9,30.7,9.0,14.3,69.6,140
2025-02-05,Panipat,85.8,128.7,51.0,8.5,10.6,70.8,30.6,15.1,70.9,128
2025-02-12,Panipat,91.5,137.2,51.5,9.5,20.0,14.4,22.5,16.1,72.1,137
2025-02-19,Panipat,98.6,147.9,52.7,8.2,12.8,22.8,16.0,17.1,73.0,147
2025-02-26,Panipat,109.8,164.7,56.0,9.5,28.4,52.0,32.6,18.1,73.8,164
2025-03-05,Panipat,129.7,194.5,63.5,10.9,10.4,71.1,20.1,19.3,74.4,194
2025-03-12,Panipat,117.7,176.5,55.5,8.3,20.7,116.8,18.0,20.5,74.8,176
2025-03-19,Panipat,119.1,178.6,54.4,7.4,12.1,100.3,26.6,21.7,75.0,178
2025-03-26,Panipat,107.7,161.6,47.9,5.1,11.3,59.1,6.8,22.9,74.9,161
2025-04-02,Panipat,161.4,242.1,70.1,8.0,24.6,49.1,13.9,24.1,74.7,242
2025-04-09,Panipat,138.5,207.7,59.1,3.0,18.6,47.4,16.9,25.2,74.2,207
2025-04-16,Panipat,134.6,201.9,56.7,12.0,16.9,86.0,5.0,26.3,73.5,201
2025-04-23,Panipat,134.7,202.0,56.3,2.0,14.1,87.6,22.4,27.4,72.6,202
2025-04-30,Panipat,151.2,226.8,63.0,5.4,16.1,57.6,17.1,28.4,71.6,226
2025-05-07,Panipat,145.0,217.4,60.5,8.7,9.5,82.0,31.3,29.2,70.4,217
2025-05-14,Panipat,139.2,208.7,58.4,12.3,17.1,52.8,26.4,30.0,69.0,208
2025-05-21,Panipat,142.3,213.4,60.4,6.6,10.3,102.6,27.2,30.7,67.5,213
2025-05-28,Panipat,153.2,229.8,66.1,8.5,15.2,66.7,19.2,31.2,65.8,229
2025-06-04,Panipat,130.3,195.4,57.4,11.4,24.2,38.5,21.4,31.6,64.1,195
2025-06-11,Panipat,128.1,192.2,57.9,8.6,4.8,18.8,24.2,31.9,62.4,192
2025-06-18,Panipat,120.3,180.5,56.1,7.9,15.0,9.7,5.1,32.0,60.6,180
2025-06-25,Panipat,119.7,179.6,57.8,8.9,21.7,51.3,27.7,32.0,58.8,179
2025-07-02,Panipat,98.4,147.6,49.5,13.3,23.2,69.7,24.6,31.8,57.0,147
2025-07-09,Panipat,111.7,167.6,58.7,9.1,18.0,65.2,19.4,31.5,55.2,167
2025-07-16,Panipat,109.6,164.3,60.5,11.7,23.1,90.1,13.7,31.0,53.6,164
2025-07-23,Panipat,89.5,134.3,52.1,7.3,24.4,81.9,27.8,30.5,52.0,134
2025-07-30,Panipat,82.7,124.0,51.0,9.4,14.1,30.8,24.2,29.7,50.5,124
2025-08-06,Panipat,72.4,108.5,47.5,14.7,15.1,37.4,8.4,28.9,49.2,108
2025-08-13,Panipat,75.9,113.8,53.1,4.7,19.2,46.2,19.4,28.0,48.0,113
2025-08-20,Panipat,81.1,121.7,60.7,5.3,12.4,22.6,23.8,27.0,47.0,121
2025-08-27,Panipat,75.7,113.6,60.7,4.1,12.0,57.0,17.1,25.9,46.2,113
2025-09-03,Panipat,67.5,101.2,58.0,5.8,30.5,76.6,28.1,24.8,45.6,152
2025-09-10,Panipat,59.7,89.6,55.0,10.5,22.8,69.2,9.9,23.6,45.2,114
2025-09-17,Panipat,51.0,76.4,50.1,9.4,11.9,103.1,23.2,22.4,45.0,76
2025-09-24,Panipat,65.7,98.6,68.8,5.5,11.5,32.3,17.1,21.2,45.0,98
2025-10-01,Panipat,50.9,76.3,56.4,8.7,11.2,44.1,24.0,20.0,45.3,76
2025-10-08,Panipat,48.6,72.9,56.5,16.3,15.4,67.1,17.9,18.9,45.8,81
2025-10-15,Panipat,43.0,64.5,51.9,20.2,22.6,119.0,7.5,17.7,46.4,112
2025-10-22,Panipat,40.6,60.9,50.1,11.9,17.5,50.6,16.8,16.7,47.3,87
2025-10-29,Panipat,47.3,70.9,59.1,3.4,16.6,49.3,12.5,15.7,48.3,82
2025-11-05,Panipat,41.4,62.1,51.5,7.0,14.8,73.8,13.7,14.8,49.6,73
2025-11-12,Panipat,39.0,58.5,47.7,5.2,2.0,62.3,33.5,14.0,50.9,66
2025-11-19,Panipat,44.4,66.6,52.6,8.5,10.7,55.0,16.9,13.4,52.4,66
2025-11-26,Panipat,42.7,64.1,48.5,10.4,16.3,81.6,11.8,12.8,54.0,81
2025-12-03,Panipat,53.4,80.2,57.6,5.9,17.2,43.6,32.3,12.4,55.7,86
2025-12-10,Panipat,45.7,68.6,46.4,7.6,18.2,79.1,13.8,12.1,57.5,91
2025-12-17,Panipat,61.3,92.0,58.4,10.2,22.9,79.9,21.9,12.0,59.3,114
2025-12-24,Panipat,69.9,104.9,62.2,9.5,22.6,68.9,24.0,12.0,61.1,112
2025-01-01,Patna,58.5,87.8,48.1,10.2,22.5,91.2,30.0,15.2,63.1,112
2025-01-08,Patna,71.5,107.3,54.8,15.6,12.7,28.1,16.2,15.5,64.9,107
2025-01-15,Patna,69.1,103.7,49.5,7.4,20.8,46.3,22.5,16.0,66.5,103
2025-01-22,Patna,91.2,136.8,61.2,14.9,20.6,62.7,34.2,16.6,68.1,136
2025-01-29,Patna,88.9,133.3,56.0,7.0,14.6,5.0,24.5,17.3,69.6,133
2025-02-05,Patna,76.7,115.0,45.6,9.7,18.0,24.3,21.8,18.1,70.9,114
2025-02-12,Patna,92.4,138.7,52.0,5.1,16.4,23.5,14.4,19.1,72.1,138
2025-02-19,Patna,102.1,153.2,54.6,13.9,23.3,56.1,27.1,20.1,73.0,153
2025-02-26,Patna,106.3,159.5,54.3,8.0,16.8,71.6,26.0,21.1,73.8,159
2025-03-05,Patna,110.5,165.7,54.1,9.0,18.6,50.0,22.8,22.3,74.4,165
2025-03-12,Patna,126.0,189.0,59.5,8.1,12.4,71.2,33.9,23.5,74.8,189
2025-03-19,Patna,117.3,175.9,53.6,9.5,22.5,32.5,18.8,24.7,75.0,175
2025-03-26,Patna,115.2,172.8,51.2,7.7,10.9,43.1,33.3,25.9,74.9,172
2025-04-02,Patna,107.6,161.5,46.8,8.9,19.8,67.2,22.1,27.1,74.7,161
2025-04-09,Patna,122.1,183.2,52.1,8.2,7.3,60.3,16.2,28.2,74.2,183
2025-04-16,Patna,116.3,174.4,49.0,5.4,17.1,74.7,38.4,29.3,73.5,174
2025-04-23,Patna,160.0,240.0,66.9,4.9,15.4,50.7,34.1,30.4,72.6,240
2025-04-30,Patna,143.3,214.9,59.7,4.3,11.8,56.2,25.2,31.4,71.6,214
2025-05-07,Patna,125.7,188.6,52.5,9.3,14.9,35.7,25.7,32.2,70.4,188
2025-05-14,Patna,146.4,219.6,61.5,13.3,21.3,89.3,30.4,33.0,69.0,219
2025-05-21,Patna,121.7,182.5,51.7,8.6,22.0,46.0,13.7,33.7,67.5,182
2025-05-28,Patna,138.8,208.2,59.9,9.3,17.6,35.2,16.9,34.2,65.8,208
2025-06-04,Patna,103.7,155.6,45.7,5.6,7.6,29.8,12.2,34.6,64.1,155
2025-06-11,Patna,106.5,159.7,48.1,4.4,13.6,66.7,17.2,34.9,62.4,159
2025-06-18,Patna,120.1,180.1,56.0,6.0,9.5,78.4,22.7,35.0,60.6,180
2025-06-25,Patna,100.1,150.1,48.3,11.1,12.9,38.4,39.7,35.0,58.8,150
2025-07-02,Patna,79.7,119.5,40.1,7.7,21.3,37.2,34.2,34.8,57.0,119
2025-07-09,Patna,89.2,133.8,46.9,7.3,10.3,92.3,22.5,34.5,55.2,133
2025-07-16,Patna,78.6,118.0,43.4,6.9,11.0,48.6,20.9,34.0,53.6,117
2025-07-23,Patna,92.8,139.2,54.0,3.8,16.3,26.4,29.3,33.5,52.0,139
2025-07-30,Patna,74.3,111.5,45.9,11.2,12.1,67.2,5.2,32.7,50.5,111
2025-08-06,Patna,82.0,123.0,53.8,5.1,25.1,69.7,16.1,31.9,49.2,125
2025-08-13,Patna,65.5,98.3,45.8,8.4,22.7,54.8,36.5,31.0,48.0,113
2025-08-20,Patna,72.4,108.6,54.2,10.1,16.0,60.9,27.3,30.0,47.0,108
2025-08-27,Patna,72.2,108.3,57.9,4.8,17.6,57.7,33.8,28.9,46.2,108
2025-09-03,Patna,50.6,75.8,43.4,11.8,16.6,69.6,25.2,27.8,45.6,82
2025-09-10,Patna,61.1,91.7,56.3,5.3,13.5,65.9,41.5,26.6,45.2,91
2025-09-17,Patna,46.8,70.3,46.1,7.6,16.9,66.8,16.7,25.4,45.0,84
2025-09-24,Patna,50.0,75.0,52.4,10.9,12.8,43.9,23.5,24.2,45.0,75
2025-10-01,Patna,38.7,58.0,42.9,6.9,16.9,57.8,25.8,23.0,45.3,84
2025-10-08,Patna,55.4,83.2,64.4,4.4,30.8,23.8,17.1,21.9,45.8,153
2025-10-15,Patna,45.6,68.4,55.0,8.9,7.5,20.3,18.8,20.7,46.4,68
2025-10-22,Patna,37.1,55.6,45.8,6.5,19.2,65.4,27.6,19.7,47.3,95
2025-10-29,Patna,40.8,61.2,51.0,7.8,15.6,64.9,35.2,18.7,48.3,77
2025-11-05,Patna,42.1,63.2,52.5,8.1,23.1,22.1,25.6,17.8,49.6,115
2025-11-12,Patna,39.8,59.7,48.7,9.1,19.5,81.0,34.8,17.0,50.9,97
2025-11-19,Patna,38.9,58.4,46.1,12.4,19.3,5.0,31.4,16.4,52.4,96
2025-11-26,Patna,49.8,74.8,56.6,7.5,23.6,64.4,25.1,15.8,54.0,118
2025-12-03,Patna,43.2,64.8,46.6,9.5,14.0,85.9,28.0,15.4,55.7,70
2025-12-10,Patna,61.8,92.6,62.7,8.2,10.3,24.0,23.5,15.1,57.5,92
2025-12-17,Patna,50.4,75.6,48.0,12.5,7.5,73.5,31.7,15.0,59.3,75
2025-12-24,Patna,57.3,86.0,51.0,5.8,26.4,51.0,11.3,15.0,61.1,131
2025-01-01,Pune,53.2,79.8,43.7,9.7,8.7,39.2,21.0,20.2,63.1,79
2025-01-08,Pune,68.2,102.3,52.3,11.2,16.7,64.9,35.3,20.5,64.9,102
2025-01-15,Pune,75.6,113.4,54.2,9.1,17.0,48.5,25.5,21.0,66.5,113
2025-01-22,Pune,63.9,95.9,42.9,5.3,11.9,70.9,39.7,21.6,68.1,95
2025-01-29,Pune,77.4,116.1,48.8,6.9,13.6,7.3,33.8,22.3,69.6,116
2025-02-05,Pune,86.4,129.5,51.3,11.0,22.0,72.9,27.3,23.1,70.9,129
2025-02-12,Pune,71.6,107.4,40.3,9.6,14.7,46.8,44.4,24.1,72.1,107
2025-02-19,Pune,103.9,155.8,55.6,7.0,14.2,30.7,38.6,25.1,73.0,155
2025-02-26,Pune,87.8,131.6,44.8,13.1,11.8,63.9,25.3,26.1,73.8,131
2025-03-05,Pune,87.0,130.4,42.6,10.8,14.5,64.7,11.3,27.3,74.4,130
2025-03-12,Pune,112.1,168.2,52.9,10.8,9.1,43.0,31.0,28.5,74.8,168
2025-03-19,Pune,123.3,185.0,56.4,7.0,13.4,66.1,16.6,29.7,75.0,185
2025-03-26,Pune,111.7,167.5,49.6,3.7,12.1,59.3,15.8,30.9,74.9,167
2025-04-02,Pune,97.9,146.8,42.5,8.6,16.0,54.7,46.1,32.1,74.7,146
2025-04-09,Pune,106.2,159.3,45.4,10.1,14.1,27.8,19.3,33.2,74.2,159
2025-04-16,Pune,110.8,166.2,46.7,11.8,15.0,41.4,7.5,34.3,73.5,166
2025-04-23,Pune,102.1,153.2,42.7,9.2,18.1,31.5,16.2,35.4,72.6,153
2025-04-30,Pune,107.9,161.9,45.0,9.9,10.3,59.0,32.8,36.4,71.6,161
2025-05-07,Pune,126.5,189.8,52.8,8.1,7.0,36.4,24.3,37.2,70.4,189
2025-05-14,Pune,109.5,164.2,46.0,8.5,14.5,80.7,41.5,38.0,69.0,164
2025-05-21,Pune,134.6,201.8,57.2,5.5,14.3,25.2,17.5,38.7,67.5,201
2025-05-28,Pune,93.8,140.7,40.5,3.8,23.8,70.4,14.6,39.2,65.8,140
2025-06-04,Pune,108.7,163.1,47.9,8.6,17.0,67.9,29.6,39.6,64.1,163
2025-06-11,Pune,100.1,150.1,45.2,10.6,16.6,25.1,34.7,39.9,62.4,150
2025-06-18,Pune,108.9,163.3,50.8,10.5,18.2,42.4,34.2,40.0,60.6,163
2025-06-25,Pune,100.8,151.3,48.7,5.5,12.2,56.7,19.1,40.0,58.8,151
2025-07-02,Pune,78.8,118.2,39.6,7.7,14.1,50.1,7.8,39.8,57.0,118
2025-07-09,Pune,73.1,109.6,38.4,9.1,17.5,51.0,19.8,39.5,55.2,109
2025-07-16,Pune,87.8,131.8,48.5,3.4,8.0,71.2,25.6,39.0,53.6,131
2025-07-23,Pune,90.9,136.4,53.0,4.9,3.3,33.1,26.7,38.5,52.0,136
2025-07-30,Pune,70.1,105.2,43.3,10.6,14.0,22.6,22.1,37.7,50.5,105
2025-08-06,Pune,73.7,110.6,48.4,8.5,17.6,30.2,41.1,36.9,49.2,110
2025-08-13,Pune,71.9,107.9,50.3,4.2,19.5,56.3,33.9,36.0,48.0,107
2025-08-20,Pune,63.3,94.9,47.3,5.1,24.4,58.3,21.1,35.0,47.0,121
2025-08-27,Pune,69.2,103.9,55.5,5.2,14.9,45.8,21.0,33.9,46.2,103
2025-09-03,Pune,61.7,92.6,53.0,7.1,15.6,59.1,31.1,32.8,45.6,92
2025-09-10,Pune,47.6,71.4,43.8,8.8,17.9,62.9,15.4,31.6,45.2,89
2025-09-17,Pune,50.4,75.6,49.6,5.1,14.6,91.5,10.7,30.4,45.0,75
2025-09-24,Pune,38.8,58.2,40.6,10.3,18.0,36.7,37.9,29.2,45.0,89
2025-10-01,Pune,51.6,77.4,57.2,5.1,15.7,30.7,12.5,28.0,45.3,78
2025-10-08,Pune,37.2,55.8,43.2,2.0,10.4,57.6,35.2,26.9,45.8,70
2025-10-15,Pune,36.5,54.7,44.0,10.8,18.2,53.4,22.2,25.7,46.4,90
2025-10-22,Pune,36.9,55.3,45.6,4.4,14.3,53.6,20.2,24.7,47.3,71
2025-10-29,Pune,44.3,66.5,55.4,4.0,17.2,45.9,28.6,23.7,48.3,86
2025-11-05,Pune,38.6,58.0,48.1,3.1,14.3,66.8,6.9,22.8,49.6,71
2025-11-12,Pune,43.0,64.5,52.6,4.8,16.8,63.9,33.3,22.0,50.9,84
2025-11-19,Pune,45.5,68.3,54.0,4.4,16.2,27.5,33.1,21.4,52.4,81
2025-11-26,Pune,32.7,49.1,37.2,5.0,17.6,49.3,38.8,20.8,54.0,87
2025-12-03,Pune,45.1,67.7,48.7,5.9,12.5,66.7,17.0,20.4,55.7,67
2025-12-10,Pune,59.5,89.2,60.4,10.8,15.2,25.0,36.6,20.1,57.5,89
2025-12-17,Pune,57.0,85.4,54.2,6.4,12.5,69.1,39.3,20.0,59.3,85
2025-12-24,Pune,53.7,80.5,47.7,7.5,11.4,92.2,15.7,20.0,61.1,80
2025-01-01,Raipur,54.0,81.0,44.4,6.8,19.7,84.0,23.3,15.2,63.1,98
2025-01-08,Raipur,62.5,93.7,47.9,7.8,11.4,61.2,21.5,15.5,64.9,93
2025-01-15,Raipur,68.8,103.2,49.3,6.1,14.4,58.8,12.5,16.0,66.5,103
2025-01-22,Raipur,71.8,107.7,48.2,6.7,7.6,42.3,17.6,16.6,68.1,107
2025-01-29,Raipur,78.1,117.2,49.2,7.3,9.1,55.9,7.8,17.3,69.6,117
2025-02-05,Raipur,74.0,111.0,44.0,9.4,8.9,12.6,16.4,18.1,70.9,110
2025-02-12,Raipur,82.8,124.1,46.6,7.5,12.1,44.1,11.8,19.1,72.1,124
2025-02-19,Raipur,77.8,116.7,41.6,5.6,19.2,84.2,29.3,20.1,73.0,116
2025-02-26,Raipur,115.7,173.6,59.1,12.6,23.3,43.7,8.8,21.1,73.8,173
2025-03-05,Raipur,83.2,124.8,40.7,11.7,21.7,19.6,31.1,22.3,74.4,124
2025-03-12,Raipur,126.7,190.0,59.8,5.7,14.6,50.6,22.1,23.5,74.8,190
2025-03-19,Raipur,105.6,158.4,48.3,9.3,15.8,97.2,32.1,24.7,75.0,158
2025-03-26,Raipur,121.4,182.1,54.0,10.7,8.7,49.3,15.3,25.9,74.9,182
2025-04-02,Raipur,108.4,162.6,47.1,3.8,9.0,61.3,20.5,27.1,74.7,162
2025-04-09,Raipur,120.3,180.5,51.4,8.7,20.8,51.2,17.4,28.2,74.2,180
2025-04-16,Raipur,110.8,166.2,46.7,11.3,12.3,56.9,48.7,29.3,73.5,166
2025-04-23,Raipur,136.0,204.0,56.9,4.2,14.4,55.0,19.7,30.4,72.6,204
2025-04-30,Raipur,113.1,169.6,47.1,7.3,15.5,51.8,18.8,31.4,71.6,169
2025-05-07,Raipur,111.0,166.5,46.3,8.2,18.8,5.0,22.4,32.2,70.4,166
2025-05-14,Raipur,129.3,194.0,54.3,6.8,13.5,19.3,35.4,33.0,69.0,193
2025-05-21,Raipur,103.4,155.1,43.9,10.8,7.9,35.8,33.5,33.7,67.5,155
2025-05-28,Raipur,114.8,172.2,49.5,9.5,5.3,85.2,37.2,34.2,65.8,172
2025-06-04,Raipur,128.8,193.1,56.8,11.7,20.5,70.2,29.4,34.6,64.1,193
2025-06-11,Raipur,92.0,137.9,41.6,7.1,22.8,63.5,23.6,34.9,62.4,137
2025-06-18,Raipur,96.3,144.4,44.9,10.9,13.8,53.1,23.0,35.0,60.6,144
2025-06-25,Raipur,94.1,141.2,45.5,8.3,20.7,28.3,21.2,35.0,58.8,141
2025-07-02,Raipur,92.3,138.4,46.4,12.8,13.2,14.5,36.4,34.8,57.0,138
2025-07-09,Raipur,113.3,170.0,59.6,6.1,17.8,22.1,28.5,34.5,55.2,169
2025-07-16,Raipur,79.9,119.8,44.1,8.8,7.7,22.9,21.5,34.0,53.6,119
2025-07-23,Raipur,87.5,131.3,51.0,6.1,18.1,64.6,11.6,33.5,52.0,131
2025-07-30,Raipur,77.3,116.0,47.7,3.1,13.9,34.2,16.8,32.7,50.5,116
2025-08-06,Raipur,80.6,120.9,52.9,10.2,13.0,46.2,25.9,31.9,49.2,120
